year,V_total,V_emissions,V_climate,V_internal,f_emissions,f_climate,f_internal,mean,p5,p50,p95
2195,1.7355217336986644e-08,1.3433405671252673e-09,1.6011636349441564e-08,2.4042041981224914e-13,0.07740269344034093,0.9225834536406697,1.3852918989373654e-05,0.00038370086676958536,0.00018095970153808594,0.00037544965744018555,0.000629425048828125
2196,1.7439938307588966e-08,1.3519015666613376e-09,1.6087798402202716e-08,2.383387249134856e-13,0.07751756587768772,0.9224687678626783,1.3666259634059189e-05,0.0003837968192787634,0.00018070936203002936,0.00037550926208496094,0.0006303787231445312
2197,1.7524126876528847e-08,1.3603525290171093e-09,1.616353821874242e-08,2.3612876931533566e-13,0.07762740698020819,0.9223591185242588,1.3474495532875741e-05,0.0003838918935507536,0.00018024444580078125,0.00037550926208496094,0.0006313323974609375
2198,1.760784294217835e-08,1.3688861483765578e-09,1.6238719230869372e-08,2.3756293241739815e-13,0.0777429781076413,0.9222435300107467,1.3491881611934013e-05,0.00038398635108023883,0.0001800060272216797,0.00037550926208496094,0.0006322860717773438
2199,1.7691727576923318e-08,1.3773873352404084e-09,1.6314104154427755e-08,2.3608725515441966e-13,0.07785488043785169,0.9221317750623459,1.3344499802402928e-05,0.0003840813627660585,0.0001797556877136231,0.0003752708435058594,0.00063323974609375
2200,1.777401295876619e-08,1.3862214444528882e-09,1.638755422350818e-08,2.372908051211081e-13,0.07799147258802915,0.9219951769769469,1.3350435023964335e-05,0.0003841744990584428,0.000179290771484375,0.0003752708435058594,0.0006337165832519531
2201,1.785725646594123e-08,1.3942658487532503e-09,1.646275254783568e-08,2.3806935229770856e-13,0.07807839078822126,0.9219082774128683,1.3331798910531036e-05,0.0003842727875130044,0.00017881393432617188,0.0003752708435058594,0.0006346702575683594
2202,1.7939255646726673e-08,1.4028888972268215e-09,1.6536128788262772e-08,2.379612370785778e-13,0.0782021798927205,0.9217845552739015,1.3264833377966713e-05,0.00038436763063590557,0.0001785635948181153,0.0003752708435058594,0.0006356239318847656
2203,1.802148688124704e-08,1.4110269355539568e-09,1.661021971372335e-08,2.4023196973366154e-13,0.07829692105051864,0.9216897486415375,1.3330307943882494e-05,0.00038446528640472227,0.0001780986785888672,0.00037550926208496094,0.0006365776062011719
2204,1.8102848531333922e-08,1.419268364281268e-09,1.6683338084771994e-08,2.420822806617996e-13,0.07840027837744318,0.9215863490154645,1.3372607092347005e-05,0.00038456089629067313,0.00017762184143066406,0.0003757476806640625,0.0006375312805175781
2205,1.818300706025852e-08,1.427474369670941e-09,1.6755289707805536e-08,2.4298278204308075e-13,0.07850595695972004,0.9214806798610634,1.3363179216607867e-05,0.0003846570592787531,0.0001773834228515625,0.0003757476806640625,0.0006384849548339844
2206,1.826367545426662e-08,1.4358750256085955e-09,1.6827559999167796e-08,2.404294902315616e-13,0.07861917110847244,0.9213676645374613,1.316435406627828e-05,0.0003847526074904535,0.00017714500427246094,0.0003757476806640625,0.0006389737129211415
2207,1.8343567994005068e-08,1.4440672451379338e-09,1.6899258767885458e-08,2.4198098167716685e-13,0.07872335663431863,0.92126345176731,1.3191598371497279e-05,0.00038484703325149087,0.0001766681671142578,0.0003756284713745117,0.0006399154663085938
2208,1.842304870668259e-08,1.4520411148623782e-09,1.6970766850876543e-08,2.407409436701591e-13,0.07881654866035714,0.9211703839615176,1.3067378125252156e-05,0.0003849453675631796,0.00017642974853515625,0.00037550926208496094,0.000640869140625
2209,1.8501622285070534e-08,1.4601972175154228e-09,1.7041182381543138e-08,2.426860119757124e-13,0.07892265851161041,0.9210642244758253,1.3117012564435628e-05,0.0003850414562556479,0.00017595291137695312,0.0003752708435058594,0.0006418228149414062
2210,1.8579959039636217e-08,1.4682676333837384e-09,1.7111453009334825e-08,2.383969176520665e-13,0.0790242664287642,0.9209629027077691,1.2830863466571675e-05,0.0003851378172920603,0.00017571449279785156,0.00037550926208496094,0.0006427764892578125
2211,1.8658526118471494e-08,1.476081596329547e-09,1.7182203785712033e-08,2.4073642991452973e-13,0.07911029986812632,0.9208767979107452,1.2902221128613499e-05,0.0003852365676365379,0.00017547607421875,0.0003752708435058594,0.0006435036659240712
2212,1.8735979818948594e-08,1.4842505862972991e-09,1.725148589843072e-08,2.4333422057357287e-13,0.07921926692065527,0.9207677455429081,1.2987536436577356e-05,0.00038533250849124873,0.00017499923706054688,0.0003752708435058594,0.0006442070007324219
2213,1.881348224905531e-08,1.4923529378496524e-09,1.7320889057256206e-08,2.4025394945109026e-13,0.07932358922679444,0.9206636404659189,1.27703072865819e-05,0.00038542582280933857,0.00017499327659606937,0.0003752708435058594,0.0006451606750488281
2214,1.8890378568174716e-08,1.5003576217813234e-09,1.7389779971233297e-08,2.409751600937375e-13,0.07942443378604538,0.9205628097115253,1.2756502429216363e-05,0.00038552410455627574,0.00017452239990234375,0.0003752708435058594,0.0006461143493652344
2215,1.8966816963065223e-08,1.508247566485272e-09,1.745832615947225e-08,2.432371076995516e-13,0.07952033118800786,0.9204668444615398,1.2824350452330305e-05,0.0003856197971747153,0.0001742839813232422,0.0003752708435058594,0.0006470680236816406
2216,1.904291717715969e-08,1.515974927008217e-09,1.7526698495818913e-08,2.4375433256202823e-13,0.07960833484202177,0.9203788648957971,1.2800262181174121e-05,0.00038571879950662454,0.00017404556274414062,0.0003752708435058594,0.0006475567817687978
2217,1.911877906168058e-08,1.5240958777858395e-09,1.759444004149211e-08,2.4314240263175376e-13,0.07971721797029167,0.9202700645647569,1.2717464951466468e-05,0.0003858118768419243,0.00017380714416503906,0.0003752708435058594,0.00064849853515625
2218,1.9193562076085637e-08,1.5316466366399972e-09,1.7661672440932577e-08,2.429985130616775e-13,0.07980001995295932,0.9201873196293392,1.2660417701435595e-05,0.00038591102360644277,0.0001735687255859375,0.0003752708435058594,0.0006494522094726562
2219,1.926851710157663e-08,1.5394289065239433e-09,1.772884661062006e-08,2.415844326284249e-13,0.07989348108152966,0.920093981138248,1.253778022225994e-05,0.0003860065575896038,0.00017309188842773438,0.0003752708435058594,0.000650179386138915
2220,1.934322999934373e-08,1.5472422720945467e-09,1.7795746131094834e-08,2.415961543497069e-13,0.0799888266927003,0.9199986833480552,1.248995924454725e-05,0.0003861019662969435,0.0001728415489196778,0.0003752708435058594,0.0006508827209472656
2221,1.9416750825789865e-08,1.555010518309932e-09,1.786150098940753e-08,2.393180724020878e-13,0.0800860315024759,0.9199016431566599,1.2325340864148029e-05,0.00038619770413626813,0.00017261505126953125,0.0003752708435058594,0.0006518363952636719
2222,1.9491400171079702e-08,1.5628064545777983e-09,1.7928357682388805e-08,2.3603411310088447e-13,0.08017928116301296,0.9198086091829332,1.210965405405299e-05,0.00038629383366141053,0.00017213821411132812,0.0003752708435058594,0.0006525635719299306
2223,1.9564806920663736e-08,1.570618469655829e-09,1.7993949667420937e-08,2.387835869687449e-13,0.08027773931144656,0.9197100559380574,1.2204750495981084e-05,0.0003863899288052279,0.00017189979553222656,0.0003751516342163086,0.0006532669067382812
2224,1.963796719340333e-08,1.5782668088495105e-09,1.8059464611541068e-08,2.357730127527089e-13,0.08036813552574182,0.9196198584957151,1.2005978543029056e-05,0.00038648535633789533,0.000171661376953125,0.0003752708435058594,0.0006542205810546875
2225,1.971110892766098e-08,1.5862466531962138e-09,1.8124624768421753e-08,2.375060430123024e-13,0.08047475456696418,0.9195131960834084,1.2049349627356866e-05,0.0003865800129974054,0.00017118453979492188,0.0003750324249267578,0.0006549477577209462
2226,1.978335554640699e-08,1.5942915629303208e-09,1.8188831590945235e-08,2.3239253143375575e-13,0.08058752010954343,0.9194007330191591,1.1746871297370095e-05,0.0003866717605851591,0.0001709461212158203,0.0003750324249267578,0.0006558895111083984
2227,1.9855328497099523e-08,1.6017809660114126e-09,1.8253314413769026e-08,2.3311731908424134e-13,0.08067259961200851,0.9193156595941225,1.1740793868925173e-05,0.00038676759510094096,0.00017070770263671875,0.0003750324249267578,0.0006566047668457031
2228,1.9927392732183488e-08,1.6096402669465672e-09,1.8317518246657415e-08,2.342185795065581e-13,0.08077525688280021,0.9192129895183896,1.1753598810158757e-05,0.00038685922987901397,0.0001704692840576172,0.00037479400634765625,0.0006575584411621094
2229,1.9998940395155177e-08,1.6173826767943194e-09,1.8381322809099928e-08,2.349092609283147e-13,0.08087341853302073,0.9191148353816223,1.1746085356863327e-05,0.00038695656503033305,0.00017023086547851562,0.00037479400634765625,0.0006582856178283681
2230,2.0070193050705155e-08,1.6252916614351406e-09,1.8444668896063192e-08,2.3249320682194055e-13,0.08098037011049262,0.9190080458849971,1.158400451029902e-05,0.00038704697465032545,0.00016999244689941406,0.00037479400634765625,0.0006589889526367188
2231,2.0141445638909796e-08,1.6331546559128342e-09,1.8508056005854874e-08,2.3497714208674875e-13,0.08108428189274862,0.9189040517578592,1.1666349392161477e-05,0.0003871405237506325,0.0001697540283203125,0.00037479400634765625,0.000659942626953125
2232,2.021161239668406e-08,1.6407993281890337e-09,1.857057973357341e-08,2.333349216164922e-13,0.08118102088966564,0.9188074345132464,1.154459708789851e-05,0.00038723292062059044,0.00016950368881225592,0.00037479400634765625,0.0006606698036193837
2233,2.0281958869002926e-08,1.648548763649233e-09,1.863317436278059e-08,2.3574257310432916e-13,0.08128153568878017,0.9187068410466906,1.1623264529178016e-05,0.0003873248833697289,0.00016927719116210938,0.00037479400634765625,0.0006613731384277344
2234,2.0352599446433266e-08,1.6565114354821133e-09,1.8695849535489937e-08,2.384754612147792e-13,0.08139065674838956,0.9185976260524465,1.1717199163793859e-05,0.0003874156846561366,0.0001690387725830078,0.0003743171691894531,0.0006623268127441406
2235,2.042258592024501e-08,1.6640510204819008e-09,1.875829698332386e-08,2.3791643925025776e-13,0.08148091661753368,0.9185074337098843,1.1649672582080314e-05,0.0003875066508642501,0.00016880035400390625,0.0003743171691894531,0.0006628155708312978
2236,2.049271329712565e-08,1.6722344608642722e-09,1.8820240747565692e-08,2.3808869568519667e-13,0.08160141786099273,0.9183869639266099,1.1618212397408178e-05,0.0003875976890946428,0.0001685619354248047,0.0003743171691894531,0.00066375732421875
2237,2.0562080506610295e-08,1.6803303965404265e-09,1.8881510543832384e-08,2.395662374832777e-13,0.08171986273471861,0.9182684863899039,1.1650875377433816e-05,0.000387685450595907,0.00016832351684570312,0.00037407875061035156,0.0006644725799560547
2238,2.0631141966821796e-08,1.6881410870079273e-09,1.8942762130313633e-08,2.387495002367065e-13,0.0818248979975384,0.9181635297152553,1.157228720643066e-05,0.0003877743109025889,0.0001678466796875,0.00037407875061035156,0.0006651878356933594
2239,2.069981326665264e-08,1.6962808423324273e-09,1.9003296183134022e-08,2.362411861875242e-13,0.08194667364778274,0.9180419136315735,1.1412720643625725e-05,0.00038786174845558384,0.00016760826110839844,0.00037419795989990234,0.0006656765937805165
2240,2.0768376832124848e-08,1.7044225212664258e-09,1.9063717806802684e-08,2.365040557379653e-13,0.0820681623337072,0.9179204499657686,1.1387700524199712e-05,0.00038794686953123246,0.00016736984252929688,0.0003743171691894531,0.0006666183471679688
2241,2.083682016653052e-08,1.712209905759193e-09,1.9124373610480593e-08,2.3665029073449245e-13,0.08217232245971283,0.9178163202271826,1.1357313104550176e-05,0.0003880349427668585,0.00016701221466064453,0.00037407875061035156,0.0006670951843261719
2242,2.0903967442942042e-08,1.7200490482333517e-09,1.9183681976061078e-08,2.3641864761143863e-13,0.08228337768551702,0.9177053125643957,1.1309750087238218e-05,0.00038812098072634805,0.00016689300537109375,0.00037407875061035156,0.0006680488586425781
2243,2.0972868165725903e-08,1.7283316679844085e-09,1.9244300027235855e-08,2.364705056398232e-13,0.08240797845708427,0.9175807464753488,1.1275067566879859e-05,0.0003882080697609733,0.0001666545867919922,0.00037407875061035156,0.0006685256958007812
2244,2.104047730954057e-08,1.736283848201512e-09,1.9303953345185557e-08,2.401161534987796e-13,0.08252112452858726,0.9174674633655956,1.1412105817100528e-05,0.0003882935368714647,0.00016641616821289062,0.00037407875061035156,0.0006694793701171875
2245,2.1109223279172744e-08,1.744334125488891e-09,1.936464732174997e-08,2.418319338827413e-13,0.08263374272088567,0.9173548010577894,1.1456221324890857e-05,0.0003883807001531952,0.00016617774963378906,0.00037384033203125,0.0006701946258544922
2246,2.117617225238297e-08,1.752134155526182e-09,1.942380034781652e-08,2.3774904026592286e-13,0.0827408341150518,0.9172479386887659,1.1227196182216964e-05,0.0003884690945657591,0.00016617774963378906,0.00037384033203125,0.0006709098815917969
2247,2.1243384920617734e-08,1.760982960941165e-09,1.9482164082328692e-08,2.378773478751234e-13,0.08289559161694829,0.917093210669092,1.1197713959617231e-05,0.00038854701472963726,0.0001659393310546875,0.00037384033203125,0.0006716251373291016
2248,2.131029675705971e-08,1.7687266588298407e-09,1.9541332064769515e-08,2.380334603549982e-13,0.0829986873948104,0.9169901427250576,1.1169880132060671e-05,0.0003886373077208797,0.0001659274101257325,0.00037384033203125,0.0006723403930664062
2249,2.1377700427569597e-08,1.7772558472656522e-09,1.9600206652573475e-08,2.379277304689894e-13,0.08313596933810649,0.9168529009460816,1.1129715811816113e-05,0.0003887166450731456,0.00016546249389648438,0.00037384033203125,0.0006728172302246094
2250,2.1444882481228805e-08,1.7856353009504535e-09,1.9659008429716285e-08,2.387505620662919e-13,0.08326626655629663,0.9167226002252176,1.1133218485821767e-05,0.0003888033141686012,0.0001652240753173828,0.00037360191345214844,0.0006735444068908681
2251,2.1510543534811252e-08,1.7939894943499107e-09,1.9716313205906192e-08,2.408345551507848e-13,0.08340047249139176,0.9165883313919336,1.1196116674645342e-05,0.0003888811231914183,0.00016498565673828125,0.00037360191345214844,0.0006742477416992188
2252,2.157743784663088e-08,1.802411475414149e-09,1.9774788032448335e-08,2.383387683960159e-13,0.08353222881351406,0.9164567254464824,1.1045740003520868e-05,0.00038896503851800743,0.00016450881958007812,0.0003733634948730469,0.0006747245788574219
2253,2.1642855503870367e-08,1.811016355501936e-09,1.9831599239689198e-08,2.3990867923389173e-13,0.08367732969330567,0.9163115854163854,1.1084890308997772e-05,0.0003890444684646657,0.00016427040100097656,0.0003733634948730469,0.000675201416015625
2254,2.1708333540327835e-08,1.8194766400357178e-09,1.9888617855652e-08,2.390446401137508e-13,0.08381466208152984,0.9161743262652877,1.1011653182390747e-05,0.0003891265876591206,0.00016425848007202155,0.0003733634948730469,0.0006761550903320312
2255,2.1774603370868314e-08,1.8277157476364992e-09,1.9946644517906658e-08,2.4310532515813936e-13,0.08393795820325956,0.9160508771697199,1.1164627020641109e-05,0.0003892075503244996,0.000164031982421875,0.0003733634948730469,0.0006766438484191884
2256,2.1840154695064147e-08,1.8363975322479489e-09,2.0003517253700066e-08,2.399091161297e-13,0.08408354051919663,0.9159054747089699,1.0984771833320357e-05,0.00038928954787681707,0.00016379356384277344,0.0003733038902282715,0.0006775856018066406
2257,2.190450244736962e-08,1.8449699924946062e-09,2.0059291461768946e-08,2.409931060650928e-13,0.08422788862369972,0.915761109386794,1.1001989506227393e-05,0.0003893644097778532,0.00016355514526367188,0.0003731250762939453,0.0006783008575439453
2258,2.1970225005478463e-08,1.8534967250705004e-09,2.0116483380254714e-08,2.4490015324991445e-13,0.08436403016392938,0.9156248229245944,1.1146911476275118e-05,0.00038944311718417643,0.0001633167266845703,0.00037294626235961914,0.0006787776947021484
2259,2.2034145797218963e-08,1.8622674838843063e-09,2.0171632498532655e-08,2.458148020027366e-13,0.08451734417221439,0.9154714997428498,1.1156084935852703e-05,0.00038952198937638766,0.00016307830810546875,0.00037288665771484375,0.0006794929504394531
2260,2.2099965969465933e-08,1.871289876005609e-09,2.0228434230779e-08,2.4186268132278525e-13,0.08467388042999915,0.9153151755404192,1.0944029581627003e-05,0.00038959725809723346,0.00016260147094726562,0.00037288665771484375,0.0006799817085266103
2261,2.2163600150482686e-08,1.8800521102083503e-09,2.0283302079605444e-08,2.459606688925483e-13,0.08482611567811585,0.9151627868166403,1.1097505243848738e-05,0.0003896750449461655,0.00016260147094726562,0.00037288665771484375,0.000680696964263915
2262,2.2228113864220267e-08,1.8889385487455e-09,2.0338929706687395e-08,2.456087873736127e-13,0.08497970454371531,0.9150092459903304,1.1049465954417285e-05,0.00038974974687961447,0.00016235113143920905,0.0003726482391357422,0.0006814002990722656
2263,2.2291974449001664e-08,1.8974583300980904e-09,2.0394270715115825e-08,2.4540378774858707e-13,0.08511845078770343,0.9148705405962446,1.1008616051934214e-05,0.0003898271639643806,0.0001621127128601075,0.0003726482391357422,0.0006821155548095703
2264,2.2356598160346428e-08,1.9066295117628953e-09,2.044972110314837e-08,2.475454351613795e-13,0.08528263101962696,0.914706296390823,1.1072589549891683e-05,0.00038990216156364313,0.00016164779663085938,0.0003724098205566406,0.0006826043128967275
2265,2.242016211927914e-08,1.915327327417561e-09,2.0504588927475225e-08,2.4586438635342956e-13,0.08542879026599755,0.9145602435159597,1.096621804273263e-05,0.000389977244532929,0.0001614093780517578,0.0003724098205566406,0.0006833076477050781
2266,2.2483344185433704e-08,1.9243611536995158e-09,2.0558738080841408e-08,2.4495089278208417e-13,0.08559052149129366,0.9143985837374143,1.0894771292109678e-05,0.00039005089036395983,0.00016117095947265625,0.0003724098205566406,0.0006837844848632812
2267,2.2547796840492396e-08,1.9337954139999693e-09,2.061375137601319e-08,2.5005047923735936e-13,0.08576427345341202,0.9142246367500546,1.1089796533393761e-05,0.0003901238480013692,0.0001609325408935547,0.00037217140197753906,0.0006847381591796875
2268,2.261303093278825e-08,1.9428741261542243e-09,2.0669908776570767e-08,2.4803006325715525e-13,0.08591834203601217,0.91407068950673,1.0968457257868902e-05,0.0003901999059534218,0.00016069412231445312,0.00037229061126708984,0.0006852149963378906
2269,2.2675113076006165e-08,1.9519678990590465e-09,2.072289877883757e-08,2.463981095462915e-13,0.08608415281176858,0.9139049807326278,1.0866455603567396e-05,0.0003902706612069677,0.00016021728515625,0.0003724098205566406,0.0006859302520751953
2270,2.2738784688444583e-08,1.9613422557662306e-09,2.0777193821757795e-08,2.4861092055901443e-13,0.08625536864170878,0.9137336980158122,1.0933342479176283e-05,0.00039034504888372287,0.00016021728515625,0.00037217140197753906,0.0006864190101623525
2271,2.2802327468115233e-08,1.9708225628860094e-09,2.083125617643323e-08,2.4872879599549093e-13,0.08643076307196422,0.913558328883831,1.0908044204842308e-05,0.0003904146317638353,0.00015974044799804688,0.00037217140197753906,0.0006868958473205556
2272,2.2866248683474463e-08,1.979981799408875e-09,2.0886017065239683e-08,2.4981882590272735e-13,0.08658970812470068,0.9133993666540545,1.0925221244675456e-05,0.0003904910544709613,0.00015974044799804688,0.0003719329833984375,0.0006875991821289062
2273,2.292917651636046e-08,1.9893259360876755e-09,2.0939603617020753e-08,2.469632520303451e-13,0.08675958923637091,0.9132296400649146,1.0770698714545266e-05,0.00039056280378200526,0.00015926361083984375,0.0003719329833984375,0.0006880760192871094
2274,2.299202187070674e-08,1.9986046550656433e-09,2.099317102607011e-08,2.461895709878718e-13,0.0869260070429904,0.9130632853484152,1.0707608594506975e-05,0.0003906362529895786,0.00015926361083984375,0.0003719329833984375,0.0006885528564453125
2275,2.3055017029403358e-08,2.008047454578895e-09,2.104672019929892e-08,2.493755255423158e-13,0.08709806859036015,0.9128911148691349,1.0816540505013428e-05,0.0003907123543580787,0.00015926361083984375,0.0003719329833984375,0.0006892740726470942
2276,2.3118558778811214e-08,2.017432378007878e-09,2.1100875427378776e-08,2.5097342455931524e-13,0.0872646256762731,0.9127245183950784,1.0855928648516756e-05,0.0003907845330217646,0.0001590251922607422,0.0003719329833984375,0.0006895065307617188
2277,2.31812297870019e-08,2.0271235376881083e-09,2.115385551156385e-08,2.507377499420405e-13,0.08744676431380487,0.912542419273423,1.081641277214004e-05,0.00039085723251789913,0.00015878677368164062,0.0003719329833984375,0.000690460205078125
2278,2.3244060315696156e-08,2.036924365922943e-09,2.120688797554356e-08,2.479742296516493e-13,0.08763203752949551,0.9123572941868103,1.0668283694144358e-05,0.00039092885420864655,0.00015878677368164062,0.0003719329833984375,0.0006909370422363281
2279,2.330688953157667e-08,2.047148253812554e-09,2.1259492528308147e-08,2.487494559693312e-13,0.08783446847504185,0.9121548587384573,1.067278650084646e-05,0.00039099695903456043,0.00015878081321716312,0.0003719329833984375,0.0006918907165527344
2280,2.3369988293514717e-08,2.0568342762556465e-09,2.131290727861224e-08,2.467386468281309e-13,0.08801178034078981,0.911977661731507,1.0557927703224483e-05,0.00039106986256148146,0.0001583099365234375,0.0003719329833984375,0.0006923675537109375
2281,2.343222754815445e-08,2.0666127472044523e-09,2.136536485544892e-08,2.499455010769035e-13,0.0881953174514653,0.9117940158075872,1.0666740947408967e-05,0.0003911389107039819,0.0001583099365234375,0.0003719329833984375,0.0006928443908691406
2282,2.349452511990888e-08,2.076763136439829e-09,2.141751142854155e-08,2.5055492750003495e-13,0.08839349277504713,0.9115958428286213,1.0664396331540185e-05,0.0003912092839471168,0.00015807151794433594,0.0003719329833984375,0.0006935715675353993
2283,2.3558373109475827e-08,2.0867917363337753e-09,2.1471328541022667e-08,2.52832119383927e-13,0.0885796199354025,0.9114096479092738,1.0732155323672625e-05,0.0003912792552340155,0.00015783309936523438,0.00037169456481933594,0.00069427490234375
2284,2.3619605508847812e-08,2.0968095665639148e-09,2.152254278972299e-08,2.5315256090759957e-13,0.08877411461332231,0.9112151674870577,1.071789961999025e-05,0.00039134880483874846,0.00015783309936523438,0.00037169456481933594,0.0006947517395019531
2285,2.368285704368034e-08,2.107320945026066e-09,2.1575287904699256e-08,2.4819395501589614e-13,0.08898085822750826,0.9110086618732736,1.04798992181615e-05,0.0003914186972655847,0.00015783309936523438,0.00037169456481933594,0.0006954789161682118
2286,2.374583409891076e-08,2.1175072313540144e-09,2.162807461240042e-08,2.522551563254544e-13,0.0891738408738881,0.9108155359930068,1.0623133105146454e-05,0.0003914906198042445,0.00015735626220703125,0.0003714561462402344,0.0006961822509765625
2287,2.3808106948187142e-08,2.127708540361751e-09,2.1680147160639263e-08,2.512471861298913e-13,0.08936907688596234,0.9106203701042299,1.0553009807821886e-05,0.00039155927629003093,0.00015735626220703125,0.0003714561462402344,0.0006966590881347656
2288,2.387065700168323e-08,2.138160394209522e-09,2.173224111331996e-08,2.5549415374800834e-13,0.08957275009476072,0.9104165466324416,1.0703272797644082e-05,0.00039162888339099787,0.00015735626220703125,0.0003714561462402344,0.0006971359252929688
2289,2.3932422461483013e-08,2.148412447550138e-09,2.1783757688353488e-08,2.523255793880704e-13,0.089769953334553,0.910219503412678,1.054325276909033e-05,0.0003917011784441355,0.0001571178436279297,0.0003714561462402344,0.0006976127624511719
2290,2.399483074409113e-08,2.159237810102573e-09,2.1835338859085712e-08,2.540749028459807e-13,0.08998762413168086,0.9100017871333722,1.0588734946944694e-05,0.0003917688267942544,0.00015687942504882812,0.0003714561462402344,0.0006983280181884766
2291,2.405700298733464e-08,2.1698023875988748e-09,2.188694220750228e-08,2.5839223348597537e-13,0.09019421034038268,0.9097950488273691,1.074083224838987e-05,0.00039183922703765956,0.00015687942504882812,0.0003714561462402344,0.0006990432739257812
2292,2.4118839452406015e-08,2.1806933977001555e-09,2.1937887206157302e-08,2.5884854855656117e-13,0.09041452438055085,0.9095747434053612,1.0732214087968453e-05,0.0003919055151572037,0.00015664100646972656,0.0003714561462402344,0.0006995201110839844
2293,2.4180578338049146e-08,2.1912635812195198e-09,2.198905557340107e-08,2.591834285536581e-13,0.09062080941924683,0.9093684719194817,1.0718661271464388e-05,0.00039197555455353317,0.000156402587890625,0.0003713369369506836,0.0006999969482421875
2294,2.4242041597672588e-08,2.202247526266451e-09,2.2039533104752354e-08,2.6096665378119473e-13,0.09084414435118711,0.9091450906044278,1.0765044384968361e-05,0.0003920419154067834,0.000156402587890625,0.0003711879253387451,0.0007004171609878537
2295,2.4303770670222334e-08,2.2134909391710596e-09,2.2090015933919353e-08,2.6379713192103427e-13,0.09107602969127301,0.908913116143935,1.0854164791977978e-05,0.0003921146676099549,0.00015592575073242188,0.0003712177276611328,0.0007007122039794922
2296,2.436535175805787e-08,2.224783228971658e-09,2.2140302296964215e-08,2.6623212199631573e-13,0.09130930064393179,0.9086797726875497,1.0926668518473987e-05,0.00039217895331482094,0.00015592575073242188,0.00037109851837158203,0.0007011890411376953
2297,2.4427540704931045e-08,2.2358500341422933e-09,2.219142324887512e-08,2.6742191363255877e-13,0.0915298867434066,0.9084591656987995,1.0947557794001582e-05,0.0003922491074772552,0.00015592575073242188,0.00037103891372680664,0.000701904296875
2298,2.4489436984440232e-08,2.247207693185097e-09,2.224195998043804e-08,2.693108170964192e-13,0.09176232571671196,0.9082266772637458,1.0997019542243061e-05,0.000392314935180669,0.00015592575073242188,0.0003712177276611328,0.0007023811340332031
2299,2.4550378646727565e-08,2.2585486058718303e-09,2.2291559214404567e-08,2.708264511672935e-13,0.09199648764573669,0.9079924808970681,1.1031457195198626e-05,0.0003923832251716198,0.0001556873321533203,0.00037097930908203125,0.0007028579711914062
2300,2.4611557839965847e-08,2.2699408771313835e-09,2.23413481722551e-08,2.687905793630974e-13,0.09223068656975894,0.9077583921150968,1.092131514432694e-05,0.00039245038764784115,0.0001556873321533203,0.00037097930908203125,0.0007033348083496094
