arm,draw,rate_1900_1978,net_1900_1978,dyn_anom_1900_1978,fd_1900_1978,rate_1979_1991,net_1979_1991,dyn_anom_1979_1991,fd_1979_1991,rate_1992_2002,net_1992_2002,dyn_anom_1992_2002,fd_1992_2002,rate_2003_2010,net_2003_2010,dyn_anom_2003_2010,fd_2003_2010,rate_2011_2017,net_2011_2017,dyn_anom_2011_2017,fd_2011_2017,rate_2018_2023,net_2018_2023,dyn_anom_2018_2023,fd_2018_2023,rate_1979_2008,net_1979_2008,dyn_anom_1979_2008,fd_1979_2008,rate_1979_2023,net_1979_2023,dyn_anom_1979_2023,fd_1979_2023,cum_1979_2023,accel,dyn_accel,floor_years,provenance
on0.60_s1.50e-04,17,0.01598780052169423,-71.14962549074903,22.608053667431477,0.0,0.011747074136200157,-50.95230668715322,9.334215905238352,0.0,0.02108236302127117,-93.6565989281181,1.2971677306043148,-1.9595460478447586,0.04063095251172072,-181.57488400269585,-23.66080098600719,-12.472550203402056,0.042963546460533006,-191.6718806867087,-39.37514040552037,-20.312998307065104,0.04593206749981538,-204.07744959189984,-57.35810775301684,-29.217936583615554,0.02092811078390211,-92.60433298161165,0.0,-3.106041309000276,0.02857784016268831,-126.91932243382705,-14.965497454223168,-9.751867017881288,1.286002807320974,0.021881183439261837,-40.672308136124684,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
on0.60_s1.50e-04,18,0.0057010455328344745,-18.434989439364635,41.615199025684205,0.0,0.0149118789131375,-52.42829203366103,15.745921453702067,0.0,0.025536588306721262,-91.67177358851582,1.7606287148389583,-2.2983347488573305,0.039075175561531506,-139.46719376788724,-39.04505007845478,-14.628947133380898,0.04580882330741546,-163.93719046530563,-64.2495943968504,-23.824941452106238,0.054130309894517836,-193.74391296597938,-93.2625441192938,-34.26946716250529,0.0235682790497016,-83.9046876502823,0.0,-3.643049205050977,0.03184004276124419,-113.68263704683069,-24.391531807999854,-11.437881165427848,1.4328019242559886,0.020272235000694198,-66.01022311168936,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
on0.60_s1.50e-04,19,0.012716526193478902,-51.45205354035461,27.8506220314066,0.0,0.010759399237489578,-42.148029220704935,12.184129413714345,0.0,0.02191542146103842,-89.45334292498536,1.9983793074516143,-3.136740289161699,0.04182322394668814,-171.68042156144676,-31.526680860736178,-19.965415344351577,0.04801764090189683,-197.4973843826988,-53.14769308924406,-32.51600045506671,0.055674760237761634,-228.81204941653493,-77.78168423402622,-46.770566554840705,0.020998121221801336,-85.06089880320384,0.0,-4.971990795754736,0.030793325899380886,-125.79352248252621,-20.234701092322666,-15.610285965557834,1.3856996654721399,0.026102219440858408,-55.14607239669567,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
on0.60_s1.50e-04,20,0.014177404653605587,-51.26267851567632,51.334165093192496,0.0,0.013492662869805617,-48.15537228058327,18.797134631994822,0.0,0.021933529354650257,-79.95387268426795,1.7085243441567854,-2.144957913319701,0.04064358455145162,-149.08324778203868,-45.78809337498046,-13.652700474933619,0.044677971133184294,-163.8216389891908,-74.38129617025311,-22.235010251435778,0.04959771558824544,-181.1703302738703,-107.2640864496882,-31.982532053701345,0.021979783387854335,-79.8042041157515,0.0,-3.399934332834734,0.030047871290711143,-109.59893057774215,-28.16448490862399,-10.674586776183205,1.3521542080820015,0.022744441778534037,-76.0898205144099,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
on0.60_s1.50e-04,21,0.016043127642348772,-59.81181897155898,28.809691582493542,0.0,0.011905261234192487,-42.685928740540035,11.822882651114014,0.0,0.019810087486085957,-73.02214418820577,1.5854698412931612,-2.337749030004861,0.03850685390542896,-143.88418596383582,-29.866314092982975,-14.879819829576867,0.04303739088415177,-160.9093889943584,-49.74037546723298,-24.233516809191343,0.048844272182752,-182.2091024505506,-72.54634406399896,-34.85715632057443,0.02008012188993935,-73.82919467086717,0.0,-3.705524075464622,0.02833470130934342,-105.0856552238174,-18.91674583732879,-11.634030078987873,1.275061558920454,0.02322730339806581,-51.32584530852614,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
on0.60_s1.50e-04,22,0.011218559448619398,-48.7735577984806,43.45657744268328,0.0,0.013170750151554503,-57.49851924257199,16.738419104470495,0.0,0.020367265992658125,-90.02002886006667,1.9358977408778628,-2.702938367687909,0.04258630038828509,-190.08147830128348,-41.62390630320033,-17.204257345607626,0.048318964674382806,-215.98427553305558,-68.39557857623458,-28.019133588279068,0.05516857901262662,-246.23222683641873,-99.03563128794053,-40.30233527984152,0.0216274773426417,-95.59287735068544,0.0,-4.284379147381807,0.03122654017315929,-138.83635963942976,-25.935105881757863,-13.451429502365128,1.405194307792168,0.02795169868172468,-70.33147631711245,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
on0.60_s1.50e-04,23,0.012411671232298794,-46.76054662441599,20.67018353554772,0.0,0.01201588863995163,-43.83548748818451,8.53709497271052,0.0,0.023226407688275493,-88.27212176393678,1.1521436707196244,-1.707194237646865,0.04094574922923061,-156.45844374999814,-21.58464324678107,-10.866325830632446,0.04492486469447015,-171.4638099536172,-36.08780974253045,-17.697075145181422,0.049787277071855485,-189.3093126343117,-52.82418037235834,-25.45522878951577,0.021874385107072403,-82.45425935477185,0.0,-2.7060429789085956,0.0300546832448149,-113.96943938290842,-13.746246252954052,-8.496014266945325,1.3524607460166704,0.021698457006194657,-37.23995341325008,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
on0.60_s1.50e-04,24,0.013406696493374422,-61.6327391709854,49.47114641870212,0.0,0.01559505803854222,-71.32894243935161,18.63948516694586,0.0,0.017271493058594475,-78.59148928940498,1.8486310870498528,-2.2658067162528894,0.040624617342902014,-188.10832467442697,-45.73625151837791,-14.421905548355136,0.04630018723656981,-214.50646092971843,-74.90433204497663,-23.487750156217675,0.053121845290499126,-245.83869789338516,-108.68137461993479,-33.78445585344641,0.021150877713369542,-96.99686565736832,0.0,-3.591489603743815,0.030234477761950835,-139.40503655908407,-28.436896334525727,-11.27600232177389,1.3605514992877876,0.029028694177975337,-76.75296313202648,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
on0.60_s1.50e-04,25,0.007676246064042058,-33.76150795046682,58.73487339044868,0.0,0.011799610046755364,-52.84437783941922,20.645375995814902,0.0,0.020676655637116594,-94.69984609017902,1.5195109195665282,-1.6708119964651749,0.04042380235941001,-186.21918269131277,-49.553187526512374,-10.634752130106088,0.046077804648339944,-212.54061475027905,-79.781260939802,-17.319930446620102,0.05281302342768357,-243.3069285749383,-114.64474007674562,-24.91274905713773,0.020717268645285003,-94.51380045206646,0.0,-2.64837414068523,0.029858918546574742,-137.02343455858897,-30.17018353756339,-8.314954588247392,1.3436513345958634,0.02540114901122335,-81.30077185936852,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
on0.60_s1.50e-04,26,0.011356385288535031,-49.398949804449515,48.08680878572363,0.0,0.014221963505974737,-61.8684383896598,17.064127850876503,0.0,0.02011598421574763,-88.32083697593765,1.3952546738885303,-1.6984037565227619,0.04513413986438619,-200.39650183060806,-41.22266527603483,-10.810374240593173,0.04957204792563579,-220.0096687770993,-66.31334433777056,-17.60595147478448,0.054810098584162636,-242.62317839781744,-95.02383616667703,-25.324157758903922,0.022518405115496964,-99.00952780680511,0.0,-2.69210934487768,0.03206887550778692,-141.66217049494122,-25.043028579969132,-8.45226760274246,1.4430993978504114,0.02945606370988816,-67.70859901165909,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
on0.60_s1.50e-04,27,0.009522270218185445,-39.13909029589073,27.92012492502363,0.0,0.00968866400250085,-39.01075020988859,10.650427343153979,0.0,0.0199610295397723,-83.54813223551652,1.1754803842800357,-1.6756854677139417,0.04163552433223694,-175.89838898480065,-26.366075433284777,-10.665771873113265,0.04560722765839361,-192.46971897441406,-43.22075321563602,-17.370449705064846,0.05038427119627431,-211.94706807369792,-62.52252612749521,-24.985415261662325,0.019804795420194088,-82.497989581454,0.0,-2.6560989925883067,0.028892541609206734,-121.16281689912721,-16.38273762339145,-8.339207880781942,1.300164372414303,0.02564619811862131,-44.39623359991606,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
on0.60_s1.50e-04,28,0.01727828485609065,-65.56358987514056,9.5253734588498,0.0,0.01517029371979318,-56.293116150939554,4.877655523212752,0.0,0.024442341369711563,-92.55711803948194,1.027717308169258,-1.6683369241206416,0.04387615925072891,-166.95522718377117,-13.081979049838083,-10.618998244603972,0.04663666873317825,-177.12087829116825,-22.5036451247297,-17.29427341222736,0.05006349780901642,-189.20861170170534,-33.29378493779154,-24.875844332759915,0.024290040433395665,-91.58834635016616,0.0,-2.644450947885928,0.032087255898140356,-121.34840986922433,-8.605103237932099,-8.30263715565133,1.4439265154163161,0.02219432736346669,-23.53136243289896,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
on0.60_s1.50e-04,29,0.014786876016577528,-60.04611932030229,13.781492842630087,0.0,0.011231686724513587,-44.176332833995154,6.528314585834323,0.0,0.021677682442660714,-87.89900245121335,1.2145841768822265,-1.9642309629244756,0.04371906581972368,-178.38405582233895,-17.177923675344573,-12.502369782582255,0.04676440658287603,-190.50580277427986,-29.229765290145224,-20.36156295916332,0.050593105065016575,-205.1957162202357,-43.01313651841201,-29.287791309331613,0.021533744825261714,-86.89173112038628,0.0,-3.113467283900358,0.030336187495910345,-122.95486038056372,-11.15293444406052,-9.775181942732448,1.3651284373159656,0.025086724140215313,-30.44434946702745,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
on0.60_s1.50e-04,30,0.014221663593904355,-63.47352440315868,44.5832729351182,0.0,0.012249890483653556,-53.999543805625905,17.278635867483217,0.0,0.02487553410284474,-112.46375616009465,1.9945028691304287,-2.7772606854144595,0.04432252590345631,-200.5403925770463,-42.966404668649375,-17.677320400235562,0.0481536140671717,-217.85811036706062,-70.74702523317433,-28.789571780235356,0.05281834545000641,-238.3041742611238,-102.63895412743136,-41.4105229483426,0.023254976974280694,-104.51475894395254,0.0,-4.402186120733218,0.032032111773703985,-144.40556324414925,-26.849607575740265,-13.821301575403256,1.4414450298166792,0.023278079964326962,-72.74152810230476,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
on0.60_s1.50e-04,31,0.013207083670290136,-58.85165998503133,12.880066949988532,0.0,0.009881262992634126,-42.56414652284861,6.108685680143026,0.0,0.024065736049400602,-108.82336543263636,1.161192547940118,-1.9345634743948759,0.04353125013979442,-197.8429247199746,-16.134489598861137,-12.3135356184136,0.04549646461584146,-206.3491349483399,-27.582791673729616,-20.054024565288618,0.047940096662302256,-216.4778978340271,-40.66092173310108,-28.84543232552115,0.021796555028319453,-97.80283997272882,0.0,-3.066441879721332,0.02994545219668243,-135.03212564351938,-10.531887934142105,-9.627538868351103,1.3475453488507094,0.02143072856644086,-28.743984221669734,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
on0.60_s1.50e-04,32,0.012663193028464198,-54.04932368458184,63.151071702769514,0.0,0.015299983542717598,-65.26062754909655,22.752425835709573,0.0,0.021075160075709955,-90.46212840045304,1.9607217907087033,-2.3685432811594196,0.038905924009807746,-167.44549132542582,-55.195485593425246,-15.075825860628958,0.04418381411800557,-190.36554725211508,-89.27979863965083,-24.55273542222609,0.050466239325874795,-217.0229894545595,-128.38368299058493,-35.316315970517174,0.02207936524069365,-94.63038146203795,0.0,-3.7543354908794715,0.030090179416619733,-129.28293930308462,-33.7661132801436,-11.787280594588246,1.354058073747888,0.023108654042295618,-91.24052043035954,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
on0.60_s1.50e-04,33,0.01128730116850959,-48.81002142128449,29.14494511939006,0.0,0.013330397389630036,-57.27589728637543,11.68229274064197,0.0,0.025753917237648537,-113.03154921940977,1.5898035399959554,-2.300853782183042,0.04093827328399691,-179.3087975533203,-29.54532482467539,-14.644980831417179,0.046163377166825406,-202.2955962333684,-49.05924052139176,-23.851054193747416,0.05261492866582285,-230.15902303106398,-71.3616342634657,-34.30702736990363,0.023349641881826866,-101.82438522156708,0.0,-3.6470420796134744,0.03162061453586699,-138.2094977418425,-18.635320961325988,-11.450417374022328,1.4229276541140146,0.02040945992917687,-50.64904406138771,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
on0.60_s1.50e-04,34,0.014774952849912995,-64.59411821026363,41.45968246948382,0.0,0.011863886140461855,-50.59455906986538,15.816444187961679,0.0,0.024276602502505306,-106.66459028170902,1.735011356180621,-2.455885487852583,0.050571882819910874,-223.89181405298734,-39.12876993781242,-15.631760771704402,0.05476420938500854,-242.28410305496845,-64.05325477137694,-25.458140068698118,0.059881109729137405,-264.30616401578874,-92.56454942942446,-36.61863752557425,0.02411324531945591,-105.57139219870574,0.0,-3.8927800568066973,0.03485520742183853,-153.4222217535658,-24.268696447047887,-12.22194738165213,1.5684843339827337,0.030487606882503234,-65.78826612755756,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
on0.60_s1.50e-04,35,0.017058853742930674,-69.39302601553236,39.5504205671798,0.0,0.016482924056215875,-65.93185719713962,15.01806901032296,0.0,0.026753628075793966,-108.71747381885403,1.5991668189226402,-2.127202341549111,0.04392179222890841,-178.19677659132662,-37.06211838002719,-13.539685901715087,0.048425885807011425,-196.38322414024225,-60.670892519463905,-22.050952877681134,0.05391584183268017,-218.05259236561403,-87.77362327484411,-31.717786466033022,0.02569121122289464,-103.83236624245495,0.0,-3.371790294349337,0.03383152246757707,-136.92397092169338,-23.000204492959483,-10.586224486905044,1.5224185110409683,0.02167225773121746,-62.270059338386545,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
on0.60_s1.50e-04,36,0.010271134244005598,-42.756707713563564,27.52842022505547,0.0,0.009008941099916892,-36.460944131596776,11.003909750974799,0.0,0.020758585568380162,-87.82044856286137,1.3690158213335053,-1.9617837909292979,0.03853560319516114,-163.39686239964078,-27.575263782135153,-12.486793483367215,0.04182516164776987,-177.14615531711226,-45.78386787560248,-20.336195144688496,0.04585770980953807,-193.46314654571947,-66.7864003628506,-29.251302594894355,0.019192224624527965,-80.49769240480997,0.0,-3.1095883154445145,0.027148175366755734,-114.39986830207697,-17.415501928134745,-9.763003358874347,1.221667891504008,0.02106657607938971,-47.15288369693599,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
on0.60_s1.50e-04,37,0.013309775459635631,-49.73107782326625,16.421404043605435,0.0,0.009539750807067234,-34.23098518785367,7.996350618323049,0.0,0.023437565210561073,-88.26185351491722,1.5912610168850279,-2.612538092841592,0.04448984557327146,-168.29937852963863,-21.26396375560239,-16.628857768923893,0.048339962555031334,-182.67124236616044,-36.42907801538399,-27.082028470524147,0.05306112668349017,-199.84910899419572,-53.712849623076636,-38.954416204142014,0.021586462354480362,-80.66677745607643,0.0,-4.141087292451179,0.03098878311956395,-116.44603499714655,-13.909687214822952,-13.00154394869266,1.3944952403803779,0.02490239734447026,-38.02033903226902,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
on0.60_s1.50e-04,38,0.011614988510103886,-40.54515897428278,45.13894550373311,0.0,0.010827224000469888,-36.74380910159602,17.066722764336873,0.0,0.02080515951806492,-73.77442262631061,1.8402262517247436,-2.601046635113417,0.04437932417380164,-159.8261435094162,-42.1653592947016,-16.55571440820303,0.05094108550555619,-183.77708570194343,-68.9664990901515,-26.962906002522967,0.05897399659828273,-212.57717442561935,-99.55525582496352,-38.78307208924904,0.021125864870980005,-74.62260275859255,0.0,-4.122872388829025,0.0318905964049739,-113.9933324833959,-26.118000405180283,-12.944355617889485,1.4350768382238255,0.03013592598749127,-70.80672534187624,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
on0.60_s1.50e-04,39,0.013379031147441309,-55.631168054646416,45.21287472770746,0.0,0.014638081205674815,-60.44734295057601,16.771136800161685,0.0,0.02437307841417693,-102.36188498177518,1.6238123214345705,-2.064209071568259,0.0410176696319306,-172.25348686483193,-41.05967064417541,-13.138732464986107,0.045790128925273156,-192.26592834650612,-66.95971408674382,-21.397953583337415,0.05148814188593587,-215.79933314807968,-96.76621055484361,-30.778521287999457,0.023432034525889822,-97.91028424299644,0.0,-3.271940791468498,0.03146666731283757,-131.78847967532644,-25.375686958928554,-10.272732495966629,1.4160000290776908,0.021417050511096228,-68.58352640817839,0.0,"scope_ais_onset_sweep.jl | tag L29 (295 thinned draws of parameters_subsample_brick_mengel_L29.csv) | hindcast 1850-2026 forcing ssp245harm LWS central ref (1995, 2005) | ramp: rate = -s*max(T_ant - T_crit,0), T_crit = TANT0 + amp*G_on per draw, n_fd 1, ref 1 K; stock = paleo pair binary; none = lambda 0 | IMBIE 2011-17 0.0556 +- 0.007 cm/yr; cum 1979-2023 (1.328, 0.14) | units cm/yr, Gt/yr ice-mass sign | 2026-09-22T06:28:32.381"
